business_partner_name,current_km_reading,invoice_date,invoice_line_text,job_card_date,part_description,quantity,unit_price,total_amount,purchase_date
Joey Runte,6965,2024-05-01T13:34:46.100Z,Rodney Batz,2024-07-18T07:51:51.155Z,Alonzo Cremin,2,65.86665516952053,14773.817692440934,2024-10-15T22:30:32.680Z
Cesar Reichel,67169,2024-04-02T12:52:58.890Z,Chester Boehm,2024-06-24T22:44:23.121Z,Sadie Gerhold,2,940.3961409348994,1125.4983689752407,2025-03-22T17:56:43.515Z
Dr. Justin Muller,28316,2024-07-06T07:16:10.866Z,Olga Mueller,2024-09-12T00:18:18.623Z,Susie Mertz,4,1853.6041367100552,17517.012087383773,2024-10-25T18:10:53.583Z
Mr. Alberto Emmerich-Champlin IV,18009,2025-03-12T06:47:52.197Z,Travis Reynolds,2024-04-06T08:29:54.564Z,Ernest McLaughlin,3,954.5131056685932,8027.279837895185,2024-09-06T15:25:56.997Z
Abel Nitzsche,88942,2024-10-06T17:03:44.928Z,Dr. Kristopher Stroman,2024-09-06T05:39:58.489Z,Shawna Ondricka,1,715.4764300328679,18591.695528652053,2024-12-15T02:12:30.625Z
Rebecca Cassin,48782,2024-07-23T06:40:00.007Z,Dana Schiller,2025-01-25T04:19:13.734Z,Terri Keeling,9,358.5675442009233,7829.312102275435,2024-03-30T20:52:55.143Z
Tommy Abbott,13783,2025-03-04T03:44:59.066Z,Sammy Feest,2025-02-13T10:57:35.646Z,Randolph Friesen,5,326.1841238825582,16328.673587553203,2024-06-23T14:01:56.608Z
Claire Keebler,8382,2024-10-02T15:34:43.241Z,Mrs. Leah Heidenreich,2024-04-03T01:28:04.381Z,Duane Hoppe,4,952.5789170409553,13849.727742932737,2024-04-30T19:59:03.755Z
Sabrina Lehner,74002,2024-07-27T03:12:59.925Z,Elsa Kessler,2024-08-07T03:15:34.363Z,Juana Von,3,1145.0775217148475,3321.6421427670866,2025-02-10T02:20:06.447Z
Jean Boehm,11232,2025-03-05T21:13:44.715Z,Joel Rowe,2025-02-06T00:52:21.887Z,Crystal Lueilwitz,3,1248.0776692158543,7516.257727926131,2024-05-29T13:05:35.060Z
Miss Carole Wilderman,61081,2024-09-17T05:30:16.008Z,Emily Schaden,2024-07-04T01:42:04.026Z,Sandy Keeling,7,469.05074678361416,9406.821661966387,2024-09-02T17:24:27.287Z
Noel Hilll,47532,2024-06-28T20:59:59.906Z,Jessica Bechtelar,2025-01-13T06:25:26.754Z,Troy Hauck,10,942.9409552598372,12160.471343935933,2025-01-13T04:27:04.704Z
Bethany Parisian,55846,2024-09-29T21:46:11.514Z,Charlie Brekke,2024-11-03T11:02:24.893Z,Dorothy Donnelly,5,1643.7083404045552,10697.544318169821,2025-02-25T04:06:40.771Z
Delia Jacobson DVM,36194,2024-10-17T17:50:35.811Z,Danny Paucek,2024-12-23T03:06:07.817Z,Mrs. Ann Kunze,1,324.21163914259523,7368.018539890181,2024-10-27T17:26:43.239Z
Shawn Bradtke,15643,2024-08-08T10:14:09.148Z,Orlando Schultz,2024-05-18T23:41:37.057Z,Dr. Zachary Waters,5,1951.4022593386471,5594.334198872093,2025-01-21T16:28:20.366Z
Grant Goodwin,47368,2024-03-28T12:45:50.896Z,Brittany D'Amore,2024-06-12T01:52:12.675Z,Grady Schumm,8,309.3124605715275,6195.50816079136,2024-11-14T05:18:36.824Z
Mr. Arnold Balistreri,45195,2024-07-12T11:22:27.616Z,Tim Schneider,2025-01-03T08:27:51.332Z,Sally Streich,3,1678.468935971614,7803.06119073648,2024-05-23T21:04:49.607Z
Rachel Larkin,18394,2024-03-28T14:15:52.654Z,Alice Boyle,2024-05-21T05:21:37.354Z,Dr. Oliver Greenfelder,6,648.4337835921906,15154.765708441846,2024-09-25T15:59:13.774Z
Mrs. Marguerite Anderson,8870,2024-09-24T15:28:48.997Z,Cesar Wiza,2024-08-04T01:18:21.682Z,Kristin Orn,9,1547.791835910175,12602.076949109323,2025-01-01T00:55:42.370Z
Saul Gerlach,36531,2024-11-19T20:29:10.424Z,Mrs. Minnie Goyette,2024-10-22T14:08:24.697Z,Mr. Dale Hessel,6,425.4570007440634,7686.019344220404,2025-03-03T17:51:08.859Z
Lucille Romaguera,95469,2024-07-06T20:37:32.729Z,Bradley Jacobs DDS,2024-11-04T14:36:43.066Z,Becky Hansen,7,805.2259973599575,2129.0668995468877,2025-02-03T05:26:03.231Z
Martin Kovacek,58528,2024-08-08T05:24:59.379Z,Everett Johnson,2024-08-24T11:13:15.937Z,Geneva Hand,7,1499.883792118635,15608.802803698927,2024-07-27T03:18:21.236Z
Cedric Luettgen,5514,2024-12-10T02:38:10.250Z,Terence Muller,2024-09-18T22:53:52.991Z,Derek Boyle,3,1292.2794176265597,4233.200205781031,2024-09-22T06:23:03.038Z
Sheldon Grimes,12901,2025-02-20T21:44:24.192Z,Kyle Lebsack,2024-09-30T15:15:53.901Z,Casey Franey,9,690.3818051796407,1284.3775280984119,2025-02-12T19:20:39.324Z
James Collier,1681,2024-10-18T23:24:14.473Z,Sheila Macejkovic,2024-11-19T02:52:03.521Z,Ismael Cremin,8,855.2875108784065,8792.828020418528,2024-04-18T14:18:50.901Z
Sandra Murray,68658,2024-09-23T17:59:59.151Z,Robin Schaden,2024-06-01T07:01:56.513Z,Levi Purdy,1,484.6376463305205,9455.093908845447,2024-12-24T20:39:29.048Z
Wilson Little II,32665,2025-01-27T15:40:41.617Z,Nelson Buckridge,2024-04-22T06:36:26.226Z,Luz Williamson DVM,7,138.64302856381983,14559.08401637571,2024-11-12T16:28:21.154Z
Rolando Hauck-Wiza V,54630,2024-12-04T19:25:38.042Z,Sergio Boyer,2024-05-19T15:08:59.672Z,Jean Erdman DVM,10,273.13151732087135,16987.93926576618,2024-03-31T05:02:31.110Z
Teri Steuber,16269,2024-12-31T17:01:19.816Z,Janis Rosenbaum II,2024-08-20T03:03:06.557Z,Howard Reynolds,9,191.39549537794665,12694.526965660043,2024-10-21T13:31:43.945Z
Donna McCullough,25117,2024-07-04T03:42:26.663Z,Becky Sanford,2024-05-08T04:31:32.511Z,Brenda Hermiston,6,1402.839198813308,11019.874927890487,2024-11-20T01:35:07.217Z
Chris Labadie,37725,2024-09-01T07:32:17.768Z,Darnell Pollich,2024-11-06T01:08:24.360Z,Maryann Ledner IV,9,911.5090255043469,14790.41191758588,2024-06-10T16:53:31.680Z
Dr. Alton Stanton,7910,2024-08-14T15:21:47.994Z,Pat Gerlach,2024-08-23T18:14:26.297Z,Lucas Lehner,7,855.301664036233,1749.522343056742,2024-10-02T10:41:19.045Z
Justin Tremblay,92804,2025-01-08T17:23:43.073Z,Clifton Haley,2024-08-29T17:57:19.190Z,Jamie Wolf,8,1039.9991600774229,8077.901855006348,2025-02-07T03:14:15.695Z
David Hahn,26833,2024-04-03T12:54:20.343Z,Melba Schneider,2024-09-01T03:30:17.698Z,Danny Upton,2,1853.3680182881653,1902.802825323306,2024-09-16T03:53:50.045Z
Neil Ortiz,50273,2024-09-06T21:07:19.386Z,Brandon Johns,2024-09-14T08:16:08.509Z,Joe Herzog,6,1330.5487318895757,16713.934148231056,2024-11-04T01:07:16.795Z
Victor Quigley,34580,2024-05-24T09:13:52.274Z,Frank Rutherford,2024-06-16T18:21:33.010Z,Ms. Doreen Lehner,8,804.6734898234718,13423.90867206268,2025-01-21T21:03:25.281Z
Mrs. Daisy Kiehn,67201,2024-04-01T01:24:32.873Z,Orville Kozey,2024-04-21T12:26:52.514Z,Betsy Russel,1,1428.0215035076253,5582.510252459906,2024-10-06T01:54:21.281Z
Lora Sanford,54215,2024-07-25T04:55:54.775Z,Jamie Jacobs,2024-08-27T15:00:36.869Z,Georgia Schaefer,2,65.44487671926618,2044.5834826328792,2024-09-01T09:11:40.571Z
Dewey Mraz,45888,2024-09-25T15:03:52.623Z,Norma Smitham,2025-01-08T02:24:18.790Z,Joshua Dickens,3,835.7743606320582,18628.26571316691,2025-01-03T17:30:37.916Z
Jeffrey Leuschke,42657,2024-08-21T08:14:18.427Z,Noah Satterfield,2024-09-27T04:42:58.683Z,Kara Corkery,2,1241.899473266676,10155.66021038685,2024-06-02T05:29:43.713Z
Gretchen Graham-Christiansen MD,28719,2025-02-10T06:51:57.403Z,Tracey Boyle,2024-12-12T15:29:53.394Z,Shirley Mitchell,5,1597.6354244863614,15776.036659104284,2024-07-28T10:47:37.922Z
Alberto Morar,20078,2024-11-01T07:10:31.584Z,Ralph Stehr,2024-12-06T19:38:06.571Z,Krystal Effertz,8,154.12969916360453,752.8181650675833,2024-08-09T09:23:31.817Z
Colleen Kuphal,84140,2024-08-17T16:58:17.048Z,Stephen Lang,2024-10-30T07:50:25.520Z,Dorothy Ebert,1,473.3968958375044,16226.174486719538,2025-01-10T10:51:55.175Z
Melba Zboncak,56840,2024-10-07T06:57:15.795Z,Rick Terry,2024-09-27T19:39:13.684Z,Toby Wilderman,3,1068.1455268408172,19738.31904119579,2024-06-29T14:53:15.271Z
Jan Moore,63489,2025-03-23T22:29:52.038Z,Lori Wehner,2024-08-30T12:11:02.139Z,Olga O'Reilly,7,1096.8563554808497,16091.410216549411,2024-12-07T00:15:11.507Z
Latoya Schowalter,45133,2024-06-16T16:42:16.597Z,Monica Ruecker,2024-11-17T06:43:27.707Z,Ginger West IV,2,917.141634086147,3552.4136832449585,2024-03-27T09:18:01.969Z
Charles Hoppe,36662,2024-04-04T01:37:48.321Z,Cristina Feest,2025-03-17T16:31:33.181Z,Ms. Darlene Carroll,10,1608.851698320359,10110.669013333973,2024-10-11T20:47:59.337Z
Jeannette Stehr II,69234,2024-11-25T04:16:34.011Z,Brandy Steuber,2024-11-19T22:57:42.185Z,Kathleen Bergnaum,6,947.5232331780717,5434.877219249029,2025-02-13T00:23:20.931Z
Bethany Schumm,83228,2024-11-20T03:26:15.690Z,Jackie Osinski,2025-03-13T11:56:17.283Z,Robyn Lueilwitz,4,802.1010856260546,6450.675908266567,2024-06-11T09:04:33.660Z
Lyle Mitchell,61260,2024-10-03T10:27:29.470Z,Harvey Blick,2024-11-26T01:40:14.472Z,Clara Herman,2,901.9557311432436,10941.137865406927,2025-03-13T21:04:28.589Z
Mandy Hyatt,25334,2025-03-08T21:33:59.372Z,Denise Leannon,2024-12-17T13:02:21.019Z,Howard Ferry,2,1837.3768114252016,17773.083184240386,2024-05-29T05:18:08.985Z
Evan Koepp,40292,2024-06-30T15:27:18.525Z,Caleb Shields,2024-08-20T15:18:30.111Z,Patty Swift,2,547.5716636981815,10330.842192377895,2024-05-16T23:24:56.601Z
Alma O'Hara,35215,2024-06-11T06:36:39.620Z,Freda Koepp DVM,2024-09-17T06:14:45.833Z,Archie Dickens,3,454.9394218833186,6539.270937687252,2024-10-02T16:01:39.639Z
Amelia Bailey-Smitham,99431,2024-09-12T11:15:15.973Z,Jaime Koepp Jr.,2024-05-04T18:28:20.071Z,Ethel Runte I,3,103.12766783172265,11012.18377505429,2025-03-20T02:18:23.703Z
Jody Boyer III,48107,2024-10-21T15:35:31.373Z,Dominick Rodriguez-Will,2025-01-29T05:52:02.909Z,Earl Ebert,4,1641.1623510764912,2495.5370415351354,2024-08-13T02:55:03.715Z
Louis Vandervort,67694,2024-11-03T20:18:10.778Z,Jean Graham,2024-10-10T01:19:17.530Z,Joel Cummings,4,490.9391821944155,2758.267596643418,2024-05-25T01:38:36.428Z
Tabitha Nolan,39902,2025-03-04T19:55:18.571Z,Lora Stanton,2025-01-05T14:50:25.074Z,Laurie Prohaska,9,1246.7903788317926,19753.53155458579,2024-06-01T17:45:16.048Z
Otis Lehner,93392,2024-10-03T16:58:44.765Z,Wayne Jaskolski,2024-08-03T20:19:25.710Z,Howard Rau,8,1655.41873392649,2146.1232017958537,2025-02-10T09:12:37.115Z
Leslie Adams,96113,2024-12-05T03:27:44.864Z,Jody Runte,2024-06-28T09:57:12.715Z,Renee Balistreri,7,79.55924128182232,1183.4554414846934,2024-07-24T16:24:53.217Z
Shelly O'Hara,31830,2025-01-23T04:05:38.285Z,Lester Kertzmann,2024-10-27T10:23:53.425Z,Theresa Beatty,7,953.0922717298381,12227.041117660701,2024-10-11T13:42:41.811Z
Mr. Derrick Grady,91020,2024-10-19T06:26:14.717Z,Shawna Leuschke,2024-08-10T10:13:24.718Z,Kari Donnelly,7,1648.8203681190498,12731.481818831526,2024-07-25T08:51:01.980Z
Suzanne Considine,72138,2024-04-07T03:13:06.253Z,Danielle D'Amore,2025-02-12T23:48:09.786Z,Terry Lebsack Sr.,8,753.0252076801844,12881.407191848848,2024-08-12T09:50:09.699Z
Dr. Taylor Dickens-Larkin,76621,2024-05-04T18:44:50.139Z,Jody Swift,2025-01-21T06:39:12.097Z,Silvia Gorczany,4,1317.7068503107876,3779.609515494667,2024-09-02T13:26:16.063Z
Dr. Sophie Stamm,11123,2024-09-18T21:24:42.514Z,Veronica Larson-Block V,2025-02-20T20:54:00.215Z,Arthur Crona,5,396.3823465513997,14114.976522803772,2024-07-25T08:24:35.218Z
Irma Wisozk,98630,2024-11-12T11:33:59.230Z,Allison McKenzie,2024-06-22T20:23:35.964Z,Colin Heaney,4,1136.2479906878434,9234.052449953742,2024-04-29T17:50:21.886Z
Jaime Okuneva,11880,2025-02-01T01:48:57.641Z,Todd Rohan,2024-10-20T10:15:47.954Z,Lori Zulauf,8,1055.3064297651872,5239.31314481888,2024-09-14T17:39:22.758Z
Anna Lemke,88843,2024-03-29T01:06:07.271Z,Mr. Kent Kohler,2024-11-28T03:36:21.189Z,Clara Mertz,10,843.6971933231689,792.3625154420733,2024-05-18T17:37:51.037Z
Myron Goldner IV,84029,2024-05-27T02:12:07.404Z,Alma Kilback,2025-01-19T23:48:40.210Z,Nadine Marks,6,1379.2303999187425,4867.491847206838,2025-01-17T04:40:58.318Z
Ms. Claudia Kunze,85293,2024-05-16T15:16:04.734Z,Gregg Konopelski,2024-12-13T06:20:02.977Z,Erma Schumm,5,1344.8252763948403,2189.8924694629386,2024-10-07T01:32:11.501Z
Neal Willms III,10189,2025-01-20T05:25:31.606Z,Mona Cole,2024-06-29T17:09:57.270Z,Mrs. Geneva Lynch,4,692.6028975169174,7342.674517200794,2024-11-05T01:26:57.154Z
Arnold Bednar,95033,2025-01-07T16:06:45.449Z,Henry Howe,2024-08-06T15:31:05.767Z,Willie Von,1,1224.4816087535582,4768.501604173798,2025-02-20T00:40:35.353Z
Lorene Pagac-Prohaska,92669,2024-10-26T03:02:43.832Z,Vera Zulauf,2024-12-11T01:24:46.499Z,Cedric Stracke,10,824.4011880131438,6455.250178498682,2024-12-19T09:12:55.945Z
Jeanne Schaefer,22666,2025-03-15T10:21:36.361Z,Andrea Nicolas,2025-01-03T01:20:47.335Z,Kellie Heathcote,7,1219.563378917519,5657.895382854622,2024-04-01T23:22:52.231Z
Victoria Stamm,97672,2024-03-30T20:00:57.573Z,Sara Moore,2024-06-19T15:06:31.986Z,Chelsea Jakubowski,6,775.3404007758945,3628.5269779269584,2024-09-03T18:37:37.214Z
Mr. Dwight Boehm,13822,2024-06-08T07:48:08.110Z,Terry Block,2024-05-08T11:03:45.133Z,Heidi Barrows,5,1340.3247846872546,13962.703414051794,2025-02-18T19:27:45.580Z
Mr. Casey Gutkowski-Littel,61560,2024-05-14T07:50:39.539Z,Carlton Smith,2024-05-07T10:04:24.960Z,Dr. Phillip Dooley,2,1634.2756872647442,17310.778676357586,2024-07-22T19:31:54.953Z
Jeff Larkin,11178,2024-10-24T02:26:15.241Z,Heidi Hickle,2024-09-20T12:02:00.118Z,Kathy Stanton,9,1088.925922953058,11990.887908742297,2024-09-07T20:38:08.858Z
Darrell Mills,3882,2024-08-11T11:34:55.928Z,Gretchen Schamberger,2024-04-21T07:33:09.264Z,Clifford Leannon,9,252.3231930914335,11149.589858739637,2024-07-14T08:45:02.782Z
Horace Denesik DVM,14982,2024-09-04T00:22:02.688Z,Phil Waelchi,2024-03-31T11:24:54.743Z,Josephine Stark,2,766.2933983723633,11223.043633275665,2024-04-20T00:51:17.457Z
Alejandro Lehner,77455,2024-08-22T22:55:10.844Z,Gustavo Parker I,2024-12-31T06:51:07.384Z,Rosalie Herzog,8,152.8227079543285,3724.938430415932,2024-05-02T14:03:16.822Z
Dr. Dixie Wyman,20137,2024-07-08T21:18:33.879Z,Vernon Koch,2024-12-26T01:11:52.634Z,Tyrone Schultz,9,452.2694365819916,4941.032389807515,2024-04-15T17:01:29.722Z
Justin Sporer,25833,2025-03-23T20:40:10.503Z,Marcus Lakin,2024-12-08T11:03:11.990Z,Salvatore Farrell,2,742.9067563381977,17889.74958236795,2024-07-22T21:04:47.624Z
Amelia Kovacek,6102,2025-03-19T05:37:32.789Z,Carlos Hansen,2024-08-08T14:00:34.024Z,Miss Olga Graham MD,10,304.3813383905217,11089.891939226072,2024-05-30T19:55:19.335Z
Denise Bradtke,5842,2024-09-16T05:38:06.867Z,Olive Beer,2024-08-13T14:47:16.209Z,Ray Cremin,7,1765.8460108097643,12588.766737282276,2025-03-18T11:22:56.806Z
Casey Schmeler IV,77999,2024-07-17T01:23:16.304Z,Darla Hane-Johns,2025-01-14T06:08:20.915Z,Jamie Mohr,9,1792.9470061673783,15612.421621906105,2025-01-22T21:44:41.646Z
Dr. Wendell O'Kon,61542,2025-03-04T15:17:39.193Z,Tom Quitzon,2024-11-14T01:36:59.762Z,Ryan Waelchi,8,1658.6844076751731,10729.816733661573,2024-10-01T19:38:17.227Z
Alma Kiehn II,98919,2024-04-25T13:52:45.843Z,Dan Hills Sr.,2024-07-30T04:31:04.715Z,Rebecca Nikolaus,9,1913.4620086057112,18475.41436586762,2024-10-02T09:32:32.595Z
Joey Zulauf IV,89173,2024-10-31T07:15:08.048Z,Beverly Jaskolski,2024-06-14T00:10:50.258Z,Roland Mosciski,7,1974.0305113140494,18289.661594992504,2024-06-13T07:38:26.499Z
Jeff Mohr,25640,2024-09-12T21:46:41.425Z,Vicki Parker II,2024-09-08T15:41:24.967Z,Ms. Desiree O'Kon,7,1058.6456592543982,19259.68325070571,2024-05-10T00:38:01.598Z
Hannah Morissette-Harber,28802,2024-12-14T12:18:18.881Z,Roxanne Mohr,2024-05-03T08:00:54.058Z,Barbara Hayes I,5,1147.3568429937586,945.7384193548933,2024-05-11T05:16:51.840Z
Lee Schultz,58457,2024-10-12T09:14:12.656Z,June Wunsch,2024-04-10T18:54:53.146Z,Gene Macejkovic,9,1749.6695284731686,789.7140085231513,2024-10-12T12:32:57.892Z
Kim White III,41444,2025-02-28T01:13:07.368Z,Thelma Osinski,2025-03-20T12:07:14.918Z,Leslie Berge,3,274.66800552792847,18293.023118947167,2024-05-05T03:39:24.672Z
Jan Mayert,37751,2024-10-07T07:18:40.391Z,Jan Pouros,2024-10-12T11:58:42.794Z,Felix Nolan,9,469.54486056929454,8598.79722315818,2024-06-06T05:41:02.400Z
Forrest Weissnat IV,1481,2024-11-22T09:19:26.473Z,Eric Simonis,2024-09-09T07:33:11.545Z,Todd Schroeder,2,237.18765910016373,4925.177857768722,2024-05-30T17:13:15.990Z
Jody Jast,33264,2024-12-23T01:58:19.551Z,Cameron Bode,2024-04-25T19:16:08.723Z,Cornelius Dibbert,5,1540.7102346303873,9854.31597600691,2024-10-29T16:01:07.007Z
Nichole Yundt,11170,2024-08-09T12:03:16.098Z,Shelia Konopelski,2025-03-01T10:36:48.857Z,Miss Catherine Hettinger,10,376.428031665273,3717.59854889242,2024-03-24T21:42:33.911Z
Amber Parker,43764,2024-09-22T13:53:25.780Z,Miguel Prohaska,2024-06-01T04:30:27.456Z,Beth Deckow,4,1350.0914683332667,4801.617792644538,2024-07-11T12:06:36.143Z
Sonia Baumbach,40639,2024-04-04T01:13:02.874Z,Stephen Kreiger,2025-03-01T10:38:04.897Z,Beatrice Heaney,3,884.6917075919919,11361.212337645702,2025-03-16T23:00:28.172Z
Vicky Kreiger,36134,2024-07-05T04:18:19.663Z,Dr. Leah Johnston,2024-04-24T15:21:44.368Z,Darrin Turcotte,4,1741.664116398897,9890.259521373082,2025-02-12T18:12:42.341Z
Kayla Kassulke,90020,2024-06-04T11:45:34.094Z,Lowell Hartmann,2025-02-01T18:04:27.598Z,Tomas Kilback,6,1709.92786900606,19913.80742872134,2025-01-29T06:00:01.616Z
Patricia Kulas,90836,2025-03-20T07:37:10.254Z,Olivia Kling,2025-01-16T23:37:22.901Z,Eula Terry,1,1410.7246724888682,17800.087584450375,2024-04-30T17:01:53.352Z
Wendy Howe,21775,2024-10-19T18:36:00.686Z,Susie Reynolds,2025-02-06T09:24:39.188Z,Hubert Stroman,10,1845.497611258179,3711.766713054385,2024-12-18T02:40:06.835Z
Jonathan Hermann,57339,2024-03-29T00:36:39.813Z,Patti Bayer,2024-03-31T01:55:03.484Z,Ms. Sophie Renner,3,400.97079005790874,5522.863018873613,2024-06-14T23:44:30.848Z
Elsie Rice,3028,2024-06-07T14:44:35.108Z,Antonia Schaefer,2024-12-14T02:04:02.056Z,Dr. Isabel Strosin,5,1654.4844407238998,9728.60725397477,2025-03-04T09:36:22.380Z
Mr. Everett Armstrong,91437,2024-11-03T17:28:26.315Z,Tomas Murazik,2024-07-10T08:31:09.935Z,Ramon Terry,2,136.93167010787874,3205.5835530743934,2024-07-02T08:08:19.291Z
Terrance West,43193,2024-09-25T11:22:10.126Z,Hilda Beier,2025-01-23T05:05:00.064Z,Naomi Howell MD,2,1402.2337058093399,4949.488248920534,2025-01-09T20:12:14.197Z
Aaron Kemmer,35574,2024-08-26T21:55:43.217Z,Kayla Aufderhar,2024-12-30T09:06:27.016Z,Gladys Romaguera,9,413.84956255787984,856.25084011117,2024-08-16T07:32:46.364Z
Ivan Walter,50392,2024-06-08T05:08:11.381Z,Ray Kuvalis,2024-04-15T22:04:12.423Z,Fred Connelly,1,1861.8843878270127,10278.448165149894,2025-02-28T19:13:38.357Z
Martin Reichel Jr.,16929,2024-07-24T10:30:34.250Z,Wm Kuhlman,2024-04-15T06:25:07.348Z,Carmen Stroman,2,1638.3903879439458,17029.231713945046,2024-09-06T23:56:30.909Z
Mattie Gorczany,17356,2024-07-01T15:52:02.955Z,Julie Kohler,2024-08-09T12:36:30.891Z,Lora Bartell,2,1465.2169852284715,9959.517219243571,2024-08-21T10:05:45.514Z
Miss Toni Gusikowski,92617,2024-08-26T14:00:36.771Z,Fred Torphy-Bednar V,2024-11-02T10:40:23.306Z,Celia Streich,2,1100.3227000590414,7259.994417510461,2025-02-06T20:42:10.605Z
Brooke Batz,81757,2024-09-25T09:57:26.787Z,Virgil Schiller,2024-10-04T04:01:43.688Z,Roberta Crona,6,469.6001851465553,8440.853826026432,2024-06-10T21:06:04.822Z
Arthur Walsh,81194,2024-07-06T08:52:45.229Z,Rosie Labadie,2025-01-08T22:23:49.492Z,Oscar Senger,10,987.1778820292093,7199.416359537281,2024-05-06T15:25:16.534Z
Myra Smitham,52440,2024-08-19T03:08:07.614Z,Owen Wiegand,2024-12-23T02:12:50.738Z,Dr. Dustin Reichel,7,1782.142986357212,2395.4087201389484,2025-02-11T18:24:59.894Z
Elmer Beier,57651,2024-08-22T16:59:13.103Z,Michelle Doyle,2024-12-20T19:30:01.476Z,Billy Hodkiewicz I,10,1851.4688659110107,11575.266798131634,2024-09-25T03:43:41.855Z
Jeff Bergstrom,47122,2024-10-18T23:46:34.962Z,Frances Maggio,2024-05-31T18:34:58.169Z,Anne O'Kon,7,744.653547857888,3896.668608789332,2025-03-20T02:27:33.531Z
Bryan Cormier,35815,2024-07-12T01:31:50.258Z,Mr. Nathan Champlin,2024-04-06T04:03:30.734Z,Mrs. Sylvia Lemke-Nicolas,7,1380.7107322383672,18715.685894631315,2024-09-18T10:50:52.891Z
Jessie Spencer Sr.,63830,2025-03-17T18:40:33.007Z,Marcia Pfeffer,2024-07-08T03:08:45.388Z,Dr. Lisa Donnelly,3,199.39560404745862,2731.057656451594,2024-10-06T17:28:31.307Z
Kimberly Kris DDS,85556,2024-12-15T00:40:59.257Z,Katrina Franey,2024-09-23T23:19:14.201Z,Sergio Lockman Jr.,8,892.0366920880042,19476.163710048422,2025-03-08T16:21:58.854Z
Jeff Lockman,7168,2024-10-17T20:18:42.406Z,Bennie Maggio,2024-04-16T11:03:43.802Z,Derrick Weimann,10,425.38334920536727,4387.598003388848,2024-06-04T14:18:51.655Z
Randal Schimmel,70404,2025-03-14T20:39:23.642Z,Jesus Senger,2025-02-20T23:19:46.860Z,Olive Walker,5,1159.8292047041468,18751.618375675753,2025-01-01T20:09:59.341Z
Julian Flatley,64719,2024-07-01T14:44:25.912Z,Cary Torphy,2024-04-02T00:44:10.894Z,Marcus Cartwright-Romaguera,5,1246.3897622423247,165.73490021983162,2024-12-22T17:41:45.597Z
Tiffany Frami,77115,2024-12-16T07:51:47.203Z,Rickey Wehner,2025-03-06T04:24:05.242Z,Jan Morissette,10,289.9924439727329,898.2181143714115,2025-01-28T17:30:25.962Z
Paulette Emard,99487,2024-04-11T09:52:25.603Z,Alexander Feil,2025-03-02T08:56:02.329Z,Marta Kerluke,10,565.0646771071479,2121.9750223332085,2024-08-07T01:33:23.452Z
Melinda Hoeger,62037,2024-06-06T05:06:27.640Z,Bobby Rolfson,2024-12-07T08:36:54.565Z,Domingo Rohan,10,517.2871399321593,18599.574115371797,2024-12-07T13:19:08.931Z
Miss Marianne Anderson,73124,2024-12-23T21:02:25.861Z,Laurie Ritchie,2024-10-29T16:02:00.079Z,Tyler Grant II,10,762.7941927523352,3754.0767954895273,2024-11-25T17:03:01.025Z
Miss Yolanda Hagenes,53153,2025-02-16T09:16:12.211Z,Rafael Hintz,2024-09-17T04:41:33.393Z,Willard Littel,1,561.3476745784283,8913.800167629961,2024-08-28T21:21:37.055Z
Claire Ward,39512,2024-05-19T14:54:58.126Z,Dana Luettgen,2024-10-31T14:25:39.806Z,Rebecca Smitham,9,656.7561509436928,8921.758810430765,2024-08-17T18:05:16.407Z
Doyle Braun,67754,2025-01-05T02:01:27.884Z,Madeline Wyman,2025-02-25T23:33:29.892Z,Ellen Upton,7,1507.9866658896208,5352.872777089942,2025-03-11T15:38:39.394Z
Mr. Winston Becker,72580,2024-08-26T18:27:17.959Z,Ronald McLaughlin,2025-03-06T10:53:27.847Z,Shawn Howe,5,235.80975000513718,15663.604017649777,2024-10-13T08:48:04.907Z
Noel Upton,23437,2024-09-19T09:46:52.820Z,Miss Marian Heathcote,2025-01-16T03:56:26.011Z,Luke Yost,8,1731.504885002505,3361.0595785896294,2024-10-07T04:20:38.338Z
Brooke Herman,30012,2024-12-28T12:49:21.600Z,Roman Nikolaus,2024-09-20T13:52:09.009Z,Carl Wyman V,7,446.5877048787661,9431.054050114471,2025-01-05T02:24:41.977Z
Bradford Kemmer,6129,2024-12-21T22:00:04.239Z,Dr. Danny Dooley,2024-10-04T23:48:10.364Z,Fernando Pagac,8,296.9910141197033,731.5057777683251,2025-03-06T23:46:54.881Z
Evelyn Jacobi-Ratke,2253,2024-04-30T10:52:03.817Z,Oliver Larson-Abbott,2024-11-02T09:26:15.383Z,Benjamin Grimes,5,465.48226319719106,7126.606303709559,2025-01-01T16:31:44.071Z
Irma Turner-Tremblay,90443,2024-05-13T14:05:20.234Z,Shannon Monahan-Blick,2024-07-21T04:16:02.058Z,Constance Mosciski,2,847.628640732728,11215.096686512697,2025-02-08T14:48:58.121Z
Gilbert Cormier MD,53026,2025-01-04T06:27:10.360Z,Andrew Kuhlman,2024-08-11T15:41:50.468Z,Ben Ziemann,3,932.4272824451327,2304.135339858476,2024-12-11T19:53:06.880Z
Wilma Marvin,4505,2024-11-08T22:35:42.033Z,Vernon Batz,2024-04-03T09:47:50.461Z,Claude Dare,8,1569.1497773863375,19727.61986994883,2025-01-29T02:20:00.284Z
